"Gene","GTEX_BRAIN_all","GTEX_nigra","Astrocyte","DaN","Endothelial","GABA","Microglia","ODC","OPC"
"MAS1L",0.00349797614539947,0.00211514492753623,NA,NA,NA,NA,NA,NA,NA
"MAZ",26.0966872396819,13.8563913043478,17.4962256629123,29.5453825009907,26.0645891000977,27.5950797495,13.4293706885854,13.2654605136151,15.7011771781861
"MBD1",22.1648076486179,13.2560072463768,26.1494883899845,26.1836001164271,33.5044407885773,26.9929453578844,32.900613969635,21.0066695148392,22.9614564747633
"MBD3",29.2403733434305,18.8923550724638,18.4785947876116,1.09863066673698,48.4768243051347,16.4021443229229,11.5899572940254,14.3269915693243,11.8411273526547
"MBNL1",15.4693574403635,14.0084565217391,506.112943596699,135.89001005216,306.85521995692,199.167079691103,722.937407826916,401.702755651069,320.581911145311
"MBNL1-AS1",1.11103324498296,1.1449152173913,NA,NA,NA,NA,NA,NA,NA
"MBNL2",43.8431238167361,36.6515724637681,420.918140492114,170.779849697009,341.804313927833,270.106909185937,323.849463061153,685.560660039664,283.632360545384
"MCCC1",12.5797482014388,10.6857246376812,93.8989518192793,122.046446858186,67.3060877988125,82.9642181867246,65.1078607258573,119.866311591021,91.9288627932019
"MCF2L2",16.3825705414616,5.70547753623188,920.651745685053,249.334791986817,84.155355166366,233.47294244998,1396.97291864974,143.904576711939,340.710974396651
"MCM8",1.70418580083302,1.06204275362319,12.0013015862384,2.49646781113353,7.29671356021249,9.36489694141378,13.4726604674062,10.8394417027977,10.3139457193347
"MCM8-AS1",0.0238635516849678,0.0175447101449275,NA,NA,NA,NA,NA,NA,NA
"MCMBP",9.02056455887921,7.52327536231884,50.7730875941731,41.9707123553094,41.5944503277356,34.0505600606403,52.9975885556536,54.9284848651865,47.1017865404878
"MDC1",9.39918390761075,5.48315217391304,16.2722545530087,15.4182694951845,32.319125804702,16.108575924948,21.0697461303779,22.4675417753045,32.1997741528667
"MDC1-AS1",0.00484187807648618,0.0063804347826087,NA,NA,NA,NA,NA,NA,NA
"ME2",5.83052589928058,5.54491304347826,80.3577738702514,71.7586142827035,91.7871017515029,81.4699152074292,127.155368791555,52.6535966839708,86.2048429963684
"MED12L",1.32589559257857,0.781075724637681,158.556203949187,83.0282527361386,81.9460379209635,152.506061744334,237.568224875991,21.1153962825077,108.832358003117
"MED13",7.79927459295721,5.95166666666667,172.873327240001,92.2574758181777,177.11096429871,123.35075703778,246.663303645278,176.301235797341,201.93742253841
"MED28",12.293835289663,9.50747101449275,46.7229304968269,38.0107460948495,50.2660103663063,44.9425307428889,57.5513796996273,49.2471836399124,55.2843969493769
"MED31",13.1230512684589,9.50783333333333,42.7313937491155,154.463448486717,59.432920083817,137.157074515366,30.0820087319422,57.7814978642453,56.6339618653668
"MEIG1",0.73493726618705,0.696740434782609,2.30017397495837,0,0,3.0305813694945,0,1.39339300074842,5.35336477562116
"MEIOC",0.547662341158652,0.220806956521739,8.36496797071782,6.41631511010233,4.31662732508759,13.8036965069452,8.78457393589656,8.48583070404741,7.68287853375422
"MEOX1",0.0323901908368042,0.0238211956521739,3.53421322612428,0.862074910861454,14.0052236201392,4.31531476830014,4.74807410105389,5.06178477072618,1.72439064345637
"METTL2A",5.12474562665657,4.09441304347826,11.4038565567342,18.9013986391004,34.0608807437155,17.1785595560389,13.5198961228268,13.2848878241789,22.1107684001943
"MEX3A",0.916860280196895,0.633997101449275,2.96861705674789,0,0,0,0,0.922222391711327,1.66122615102207
"MEX3C",5.48844547519879,4.54046376811594,14.6526001085011,14.4463214756425,5.63416924291355,8.28976287342028,12.9458065526997,19.0248882168162,29.393533533108
"MEX3D",7.17091631957592,6.31518115942029,2.56028663999189,0.676582662163332,6.39684687029935,0.761029795077507,2.20287275305712,6.9586353197205,2.67003408186181
"MFAP3L",10.0337088981446,12.8477753623188,104.510275607947,11.0644146694377,74.0838355090443,19.554878163708,41.0490196754402,96.3205956038216,51.4759067767623
"MFSD13A",12.9300017039,4.53173913043478,14.240172376415,15.5947844533865,20.2856624662021,22.0910520804749,6.4762836673008,10.6365689470969,14.6898661766632
"MFSD4A",28.0006305944718,6.1008384057971,NA,NA,NA,NA,NA,NA,NA
"MFSD4A-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MFSD4B",0.878702639151836,0.482028623188406,NA,NA,NA,NA,NA,NA,NA
"MFSD9",3.09867742143128,1.33187391304348,1.75272010452843,7.94429105617525,0,8.44513372453192,13.1471977826225,1.41534005811107,4.89539174151866
"MGAT5",18.6502847406285,20.1147391304348,230.516500224291,132.812879232018,278.111754930395,212.742317432214,320.497504474177,484.847306836239,189.770564020213
"MGC15885",0.0247425691026126,0.0126659057971014,NA,NA,NA,NA,NA,NA,NA
"MICU3",19.2373129117758,8.58113768115942,65.0772452239401,107.639145385259,73.246716984983,111.138182732831,95.5691972740333,103.780910009366,63.5526368845094
"MINDY3",14.1163017796289,12.8850072463768,NA,NA,NA,NA,NA,NA,NA
"MINDY4B",0.588511419538054,0.0242463043478261,NA,NA,NA,NA,NA,NA,NA
"MIPOL1",0.295322188564938,0.312805797101449,64.0355644374156,163.771319067572,54.957588881775,136.836806884246,32.5771127395976,33.9255951005452,97.9409313453924
"MIR12117",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR1226",0.0175872396819387,0.00664202898550725,NA,NA,NA,NA,NA,NA,NA
"MIR1227",0.14370168875426,0.0731130434782609,NA,NA,NA,NA,NA,NA,NA
"MIR1234",0.0643171525937145,0.0152007246376812,NA,NA,NA,NA,NA,NA,NA
"MIR1236",0.0319614161302537,0.0115159420289855,NA,NA,NA,NA,NA,NA,NA
"MIR1243",0.00367459295721318,0,NA,NA,NA,NA,NA,NA,NA
"MIR128-1",0.00905278303672851,0,NA,NA,NA,NA,NA,NA,NA
"MIR1295A",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR1295B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR135B",0.00946745550927679,0.00223840579710145,NA,NA,NA,NA,NA,NA,NA
"MIR146B",0.00121919727375994,0,NA,NA,NA,NA,NA,NA,NA
"MIR15A",0.000378530859522908,0,NA,NA,NA,NA,NA,NA,NA
"MIR15B",0.000842635365391897,0,NA,NA,NA,NA,NA,NA,NA
"MIR16-1",0.00130056796667929,0,NA,NA,NA,NA,NA,NA,NA
"MIR16-2",0.000304278682317304,0,NA,NA,NA,NA,NA,NA,NA
"MIR1909",0.0229894736842105,0.00822246376811594,NA,NA,NA,NA,NA,NA,NA
"MIR190B",0.00128572510412722,0.00149057971014493,NA,NA,NA,NA,NA,NA,NA
"MIR191",0.00927743279060962,0.0132007246376812,NA,NA,NA,NA,NA,NA,NA
"MIR195",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR199A2",0.0472631200302916,0.0222507246376812,NA,NA,NA,NA,NA,NA,NA
"MIR2115",0.0187027262400606,0.0032768115942029,NA,NA,NA,NA,NA,NA,NA
"MIR2117",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR2117HG",0.0238881294964029,0.00424760869565217,NA,NA,NA,NA,NA,NA,NA
"MIR214",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR219A1",0.0677433547898523,0.0408478260869565,NA,NA,NA,NA,NA,NA,NA
"MIR302A",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR302B",0.00041726618705036,0,NA,NA,NA,NA,NA,NA,NA
"MIR302C",0.00120287769784173,0,NA,NA,NA,NA,NA,NA,NA
"MIR302CHG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR302D",0.000575956077243468,0.00364057971014493,NA,NA,NA,NA,NA,NA,NA
"MIR30A",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR30C2",0.00311832639151836,0,NA,NA,NA,NA,NA,NA,NA
"MIR3120",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR3135B",0.00432018174933737,0,NA,NA,NA,NA,NA,NA,NA
"MIR3143",0.00109844755774328,0,NA,NA,NA,NA,NA,NA,NA
"MIR3152",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR3158-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR3158-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR3170",0.00038962514199167,0,NA,NA,NA,NA,NA,NA,NA
"MIR3179-1",0.102072037107156,0.0647357246376812,NA,NA,NA,NA,NA,NA,NA
"MIR3179-2",0.000736501325255585,0.00178768115942029,NA,NA,NA,NA,NA,NA,NA
"MIR3179-3",0.00225477470655055,0.00148942028985507,NA,NA,NA,NA,NA,NA,NA
"MIR3179-4",7.03521393411587e-05,0,NA,NA,NA,NA,NA,NA,NA
"MIR3180-1",0.0445143900037864,0.0206604347826087,NA,NA,NA,NA,NA,NA,NA
"MIR3180-2",0.0025210859522908,0.00214123188405797,NA,NA,NA,NA,NA,NA,NA
"MIR3180-3",0.00213664066641424,0.0016118115942029,NA,NA,NA,NA,NA,NA,NA
"MIR3181",0.0021801590306702,0,NA,NA,NA,NA,NA,NA,NA
"MIR320A",0.044830064369557,0.0172942028985507,NA,NA,NA,NA,NA,NA,NA
"MIR324",0.922418932222643,0.440892753623188,NA,NA,NA,NA,NA,NA,NA
"MIR3613",0.134254827716774,0.0776478260869565,NA,NA,NA,NA,NA,NA,NA
"MIR3661",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR367",0.000421734191594093,0,NA,NA,NA,NA,NA,NA,NA
"MIR3670-1",0.00030734570238546,0,NA,NA,NA,NA,NA,NA,NA
"MIR3670-2",0.000689965921999243,0,NA,NA,NA,NA,NA,NA,NA
"MIR3670-3",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR3670-4",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR3679",0.00102748958727755,0.00418840579710145,NA,NA,NA,NA,NA,NA,NA
"MIR3680-1",0.0129900795153351,0.0127028985507246,NA,NA,NA,NA,NA,NA,NA
"MIR3680-2",0.00512983718288527,0.00786231884057971,NA,NA,NA,NA,NA,NA,NA
"MIR3686",0.000193790230973116,0,NA,NA,NA,NA,NA,NA,NA
"MIR3908",0.00407851192730027,0.0015731884057971,NA,NA,NA,NA,NA,NA,NA
"MIR3914-1",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR3914-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR3926-1",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR3926-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR425",0.0117579326012874,0.0119768115942029,NA,NA,NA,NA,NA,NA,NA
"MIR4258",0.0513036955698599,0.0510231884057971,NA,NA,NA,NA,NA,NA,NA
"MIR4271",0.0162929950776221,0.0217572463768116,NA,NA,NA,NA,NA,NA,NA
"MIR4304",0.00180412722453616,0,NA,NA,NA,NA,NA,NA,NA
"MIR4308",0.00168477849299508,0.00211884057971014,NA,NA,NA,NA,NA,NA,NA
"MIR4314",0.00844521014767134,0.00696811594202899,NA,NA,NA,NA,NA,NA,NA
"MIR4315-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4315-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4321",0.0033627413858387,0,NA,NA,NA,NA,NA,NA,NA
"MIR4443",0.00356009087466869,0,NA,NA,NA,NA,NA,NA,NA
"MIR4448",0.00957375993941689,0.0202753623188406,NA,NA,NA,NA,NA,NA,NA
"MIR4450",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR4485",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4501",0.000373494888299886,0,NA,NA,NA,NA,NA,NA,NA
"MIR4503",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR4517",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4518",0.00528670957970466,0.012731884057971,NA,NA,NA,NA,NA,NA,NA
"MIR4519",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4520-1",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR4520-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4521",0.00152154486936766,0,NA,NA,NA,NA,NA,NA,NA
"MIR4640",0.253879098826202,0.32183115942029,NA,NA,NA,NA,NA,NA,NA
"MIR4646",0.00266258992805755,0,NA,NA,NA,NA,NA,NA,NA
"MIR4650-1",0.000702877697841727,0.00204275362318841,NA,NA,NA,NA,NA,NA,NA
"MIR4650-2",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR4654",0.000756910261264673,0,NA,NA,NA,NA,NA,NA,NA
"MIR4680",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4681",0.00024774706550549,0,NA,NA,NA,NA,NA,NA,NA
"MIR4682",0.0117455130632336,0.00710434782608696,NA,NA,NA,NA,NA,NA,NA
"MIR4697",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4697HG",44.5602654297615,6.53216884057971,NA,NA,NA,NA,NA,NA,NA
"MIR4709",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR4721",0.0114275274517228,0.0125260869565217,NA,NA,NA,NA,NA,NA,NA
"MIR4772",0.000631465354032563,0,NA,NA,NA,NA,NA,NA,NA
"MIR4774",0.000203067020068156,0.0025268115942029,NA,NA,NA,NA,NA,NA,NA
"MIR4791",0.000238356683074593,0,NA,NA,NA,NA,NA,NA,NA
"MIR4793",0.000525937145020825,0,NA,NA,NA,NA,NA,NA,NA
"MIR497",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR497HG",4.49825005679667,3.6529347826087,NA,NA,NA,NA,NA,NA,NA
"MIR5004",0.0948645210147671,0.0746978260869565,NA,NA,NA,NA,NA,NA,NA
"MIR5010",0.51654964028777,0.329061594202899,NA,NA,NA,NA,NA,NA,NA
"MIR5089",0.00907633472169633,0,NA,NA,NA,NA,NA,NA,NA
"MIR5186",0.000658614161302537,0,NA,NA,NA,NA,NA,NA,NA
"MIR5187",0.00181862930708065,0.00330507246376812,NA,NA,NA,NA,NA,NA,NA
"MIR5194",0.017395229079894,0.0094768115942029,NA,NA,NA,NA,NA,NA,NA
"MIR548AH",0.000743392654297615,0,NA,NA,NA,NA,NA,NA,NA
"MIR548AJ1",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR548AT",0.00490480878455131,0.00701304347826087,NA,NA,NA,NA,NA,NA,NA
"MIR548E",0.00141294964028777,0,NA,NA,NA,NA,NA,NA,NA
"MIR548V",0.00517830367285119,0,NA,NA,NA,NA,NA,NA,NA
"MIR555",0.00184202953426732,0,NA,NA,NA,NA,NA,NA,NA
"MIR556",0.0040426353653919,0,NA,NA,NA,NA,NA,NA,NA
"MIR5580",0.000637788716395305,0,NA,NA,NA,NA,NA,NA,NA
"MIR5590",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR5692A1",0.000396667928814843,0,NA,NA,NA,NA,NA,NA,NA
"MIR5692A2",0.000214804998106778,0,NA,NA,NA,NA,NA,NA,NA
"MIR5692C1",0.00238587656190837,0.00151159420289855,NA,NA,NA,NA,NA,NA,NA
"MIR5696",0.0024774706550549,0.00192173913043478,NA,NA,NA,NA,NA,NA,NA
"MIR5698",0.00138508140855736,0,NA,NA,NA,NA,NA,NA,NA
"MIR571",0.0467184778492995,0.0234659420289855,NA,NA,NA,NA,NA,NA,NA
"MIR598",0.0120322226429383,0.00205942028985507,NA,NA,NA,NA,NA,NA,NA
"MIR6085",0.00167819007951534,0,NA,NA,NA,NA,NA,NA,NA
"MIR6511A1",0.00312854979174555,0,NA,NA,NA,NA,NA,NA,NA
"MIR6511A2",0.000391253313138963,0,NA,NA,NA,NA,NA,NA,NA
"MIR6511A3",0.000691934873154108,0,NA,NA,NA,NA,NA,NA,NA
"MIR6511A4",0.00101726618705036,0,NA,NA,NA,NA,NA,NA,NA
"MIR6721",0.0659249148049981,0.0241413043478261,NA,NA,NA,NA,NA,NA,NA
"MIR6737",0.00384695191215449,0,NA,NA,NA,NA,NA,NA,NA
"MIR6738",0.00490480878455131,0.00376304347826087,NA,NA,NA,NA,NA,NA,NA
"MIR6741",0.00589549413101098,0,NA,NA,NA,NA,NA,NA,NA
"MIR6763",0.007533510034078,0.00237536231884058,NA,NA,NA,NA,NA,NA,NA
"MIR6769B",0.00159708443771299,0,NA,NA,NA,NA,NA,NA,NA
"MIR6770-1",0.00377856872396819,0,NA,NA,NA,NA,NA,NA,NA
"MIR6770-2",0.00722854979174555,0,NA,NA,NA,NA,NA,NA,NA
"MIR6770-3",0.000397652404392276,0,NA,NA,NA,NA,NA,NA,NA
"MIR6771",0.000288262021961378,0,NA,NA,NA,NA,NA,NA,NA
"MIR6780A",0.00227095797046573,0.00240217391304348,NA,NA,NA,NA,NA,NA,NA
"MIR6781",0.0100708443771299,0.00717391304347826,NA,NA,NA,NA,NA,NA,NA
"MIR6782",0.00829628928436198,0.00920579710144928,NA,NA,NA,NA,NA,NA,NA
"MIR6783",0.0107007572889057,0.0109507246376812,NA,NA,NA,NA,NA,NA,NA
"MIR6784",0.0213155244225672,0.0121623188405797,NA,NA,NA,NA,NA,NA,NA
"MIR6789",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR6823",0.00393669064748201,0,NA,NA,NA,NA,NA,NA,NA
"MIR6824",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR6832",0.0104212040893601,0.00212246376811594,NA,NA,NA,NA,NA,NA,NA
"MIR6833",0.00278909503975767,0.00267753623188406,NA,NA,NA,NA,NA,NA,NA
"MIR6834",0.067239076107535,0.064036231884058,NA,NA,NA,NA,NA,NA,NA
"MIR6851",0.00600545248012117,0,NA,NA,NA,NA,NA,NA,NA
"MIR6862-1",0.00110393790230973,0,NA,NA,NA,NA,NA,NA,NA
"MIR6862-2",0.00325111700113593,0,NA,NA,NA,NA,NA,NA,NA
"MIR6873",0.00230666414237031,0.00174710144927536,NA,NA,NA,NA,NA,NA,NA
"MIR6883",0.355180613404014,0.175414492753623,NA,NA,NA,NA,NA,NA,NA
"MIR6890",0.0117338129496403,0.00369782608695652,NA,NA,NA,NA,NA,NA,NA
"MIR6891",0.90343581976524,0.999671014492754,NA,NA,NA,NA,NA,NA,NA
"MIR7108",0.0411610753502461,0.00349782608695652,NA,NA,NA,NA,NA,NA,NA
"MIR711",0,0,NA,NA,NA,NA,NA,NA,NA
"MIR7110",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR762",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR762HG",1.13332368421053,0.659436231884058,NA,NA,NA,NA,NA,NA,NA
"MIR7850",0.00611734191594093,0.00252826086956522,NA,NA,NA,NA,NA,NA,NA
"MIR8067",6.56190836804241e-05,0,NA,NA,NA,NA,NA,NA,NA
"MIR8072",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR8082",0.0033922377887164,0.00530217391304348,NA,NA,NA,NA,NA,NA,NA
"MIR877",0.156626770162817,0.0584804347826087,NA,NA,NA,NA,NA,NA,NA
"MIR92B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR9902-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIR9902-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIXL1",0.439332124952669,0.147521775362319,NA,NA,NA,NA,NA,NA,NA
"MKNK2",46.4777129875047,24.9739710144928,58.4613118497941,13.477584734943,7.09807159966822,8.2860031877665,31.0237780722355,13.8443517741904,12.7443740888318
"MLH3",5.47051465354033,4.77213043478261,83.8891697958906,71.4636698335392,92.9096189883797,87.729185162162,79.971713584745,133.712937069429,89.3676800826605
"MLNR",0.0532920787580462,0.0542181884057971,NA,NA,NA,NA,NA,NA,NA
"MLX",20.690755017039,14.4643115942029,32.1392589090036,22.3708359360883,28.7465218701557,28.0508137102919,79.6737657335191,20.3395040059385,26.5238753122939
"MLXIP",10.5918695191215,5.37025362318841,67.0035298667754,23.8701726318408,67.6093030720502,59.297142776692,135.180053453693,56.0667716458942,41.5734514395333
"MMP17",21.6952551306323,5.0969347826087,2.38342633103131,9.13150457184876,24.2749693495854,19.9192531550114,12.716629927963,4.51996715545112,49.2479982561915
"MMRN1",0.485617073457024,0.571188550724638,12.4162888958003,1.27094517650887,6.53458100266611,1.9516629809554,9.50395611138103,1.48754130662063,6.92203542304442
"MOB3A",11.5832976145399,9.60459420289855,35.8632888510584,8.69903554040335,42.1087203298792,21.6384278893123,38.6477076853966,19.2633387703574,18.2059804318186
"MOG",132.369385081409,263.314492753623,160.057557354041,49.2374790039787,284.099549891031,21.413289570601,317.764766826129,760.680980900094,111.169477480703
"MOXD1",4.99165806399091,0.488340362318841,17.6620808313165,5.29289888281035,8.08224492435019,2.84797257506838,4.84271745892696,2.46668243980869,13.1488275019972
"MPDU1",20.4669363877319,19.5007898550725,26.0233388153216,46.2033100328376,28.2293553000386,21.0216283876931,37.5589015176099,40.113935562658,66.8997633020968
"MPHOSPH9",3.46918925785687,1.7039731884058,90.4938647097244,61.5115490302771,89.4747619898552,127.425758767846,63.5510602042346,81.7795499957834,101.946776717302
"MPIG6B",0.217981537296479,0.184479492753623,NA,NA,NA,NA,NA,NA,NA
"MPP2",21.8769545626657,16.450384057971,31.803291268171,14.7071208778213,56.5222510581141,29.6979274669271,18.2680787710954,77.2018224518182,19.4476053419452
"MPP3",15.906390647482,2.7524615942029,6.69735485194808,3.23259606621446,3.63755410861736,20.3317773370598,7.05691896361529,26.1069171104031,16.890394056065
"MPZ",7.49313900037864,2.68434855072464,4.41772057289968,1.26400517736521,4.29272983275524,8.45902107549591,3.96074428325564,4.03627852732779,1.82846446913956
"MRC2",5.80730537675123,6.3903115942029,47.0418933744068,3.70160071389203,45.3147966453048,10.1972664630806,103.762413368463,8.62390749988282,16.3504419862594
"MRO",25.6352424839076,32.8667826086957,24.0586513631737,7.77218180687683,25.6822532879673,2.52013042480518,5.46114293713245,1.53802509720699,13.2642955394253
"MROH9",0.00208054373343431,0.00275690579710145,25.6475573432674,1.29875527294641,14.1773199358019,3.84161017519838,26.993325404944,3.91646519717914,276.721595405104
"MRPL45P2",1.20258770920106,0.98513115942029,NA,NA,NA,NA,NA,NA,NA
"MRPS18B",38.8047429004165,36.2523913043478,36.5644742862829,22.8593390764113,24.7199362602876,36.0002275653155,35.0234064869826,43.4755500639494,35.4738135413839
"MRPS5",49.6108292313518,32.9704855072464,79.8620633419795,83.7247835322694,94.1332682643449,127.686126019547,69.3443188908581,102.808190378968,74.8624733424292
"MRVI1",26.5075959863688,40.5286304347826,77.6051920736037,9.90383756946709,95.4479713336052,0,11.6514203698537,2.88275313066421,5.85115216903909
"MRVI1-AS1",0.811184820143885,0.786755724637681,NA,NA,NA,NA,NA,NA,NA
"MSGN1",0.00915098447557743,0.00459485507246377,NA,NA,NA,NA,NA,NA,NA
"MSH5",2.03280037107156,1.59137391304348,NA,NA,NA,NA,NA,NA,NA
"MSH5-SAPCD1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSR1",1.2917214437713,1.62550376811594,147.134062804358,35.5636092959553,26.5613456670184,41.5082972837834,256.556574786239,19.2261484988912,36.5038680146854
"MST1",7.62410094661113,5.1546768115942,25.1476190267967,3.19138071895425,53.7217653488882,4.00428226502674,6.79926406815378,4.23228601029843,12.4389672550711
"MSTO1",5.16751264672473,3.96189927536232,11.8465087815347,20.5087324612081,6.64381195354646,15.6467720865488,6.17399903031475,6.72523287526226,10.6920002483645
"MSTO2P",4.77384994698978,2.17997536231884,NA,NA,NA,NA,NA,NA,NA
"MTMR7",7.50716940552821,5.0483347826087,76.2371657981162,99.0657021441451,75.3959433383225,155.106132634426,73.8718550862976,210.34123085187,121.356318739242
"MTMR9",11.1120891329042,7.9100652173913,62.5874780428611,54.1771332062079,13.7700838526299,57.7588831673794,70.255807858962,61.2177888122268,52.5117773238814
"MTRNR2L8",8.90047482014388,10.8644565217391,0.762724145558276,4.44871521104706,2.09381988123854,2.75015752273217,7.30218936055013,4.96811721297165,2.84513638161245
"MTUS1",25.5357985611511,24.5784565217391,283.000766879846,96.4708960453025,509.921956293062,83.9397952068676,281.818080210662,680.175534032925,109.905575080874
"MTX1",6.40784823930329,5.52260869565217,21.3151796069953,48.4623014365522,14.0836900180031,15.6710719644419,15.8183834788619,15.0472730359737,19.4438618896535
"MUC1",1.20968753123817,0.737717391304348,NA,NA,NA,NA,NA,NA,NA
"MUC19",0.0163377363498675,0.00555517101449275,NA,NA,NA,NA,NA,NA,NA
"MUC21",0.0937863930329421,0.0636206521739131,NA,NA,NA,NA,NA,NA,NA
"MUC22",0.00556934986747444,0.00797761594202899,0,0.903753831916247,0,0,4.99476723951948,1.89963092842168,1.73097228713368
"MUCL3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MVP",18.0523563044301,21.9172608695652,32.1274265142837,4.70119622596447,112.6564166006,5.01019432084209,70.7892762391497,66.4132772230634,5.9431469693046
"MXI1",51.6157478227944,52.6460869565217,240.729150322228,61.4118862078427,206.675597014445,88.9301874945666,106.939297970386,288.145106196099,172.265743015086
"MYL4",0.326759420673987,0.406491884057971,0.427666608218897,1.28755806886891,0,0,4.05960652096914,0.632967705092493,0
"MYL5",8.25574043922757,5.93449057971015,6.51208726464872,1.55130799840775,9.62690568592868,7.66152226911898,0.989800160312459,6.40779561537152,3.12491143296771
"MYLPF",0.76531763347217,0.693551086956522,2.48432625433335,2.11390360005155,1.42087727168556,7.23316841709342,8.09569427383818,5.56833393351633,2.63620266432522
"MYO5B",0.674762105263158,0.361660652173913,4.13085941389804,2.63221331393592,0.656186924031927,10.80577011462,3.87188848228973,10.0006869185516,10.887558466571
"MYOC",0.163967535403256,0.154854565217391,1.11448912225667,0,0,0,4.22074496148569,1.09193576384607,2.3844097751263
"MYOCOS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYORG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NAA38",55.4783506247633,54.9336956521739,55.345596238509,170.235039193859,122.615578003549,122.836877780711,57.9551018725151,78.0118557690892,64.5059138003191
"NAAA",5.83402752745172,4.30195942028986,26.1292839393226,71.8896791601952,7.65336123235117,45.1295384485934,29.0181329215339,21.5803938912537,13.3351768549451
"NACA2",0.390812021961378,0.321185724637681,40.3357845146117,66.3567394044417,35.5557244170752,44.4747170186364,52.5801152258748,41.3675603486809,63.4963046727245
"NAGLU",8.21708591442635,10.8358188405797,35.5108301581959,6.29713190382089,34.4081050718161,9.01316421069933,18.7797344446626,32.4356123497161,8.53880421685162
"NAGS",1.25450572131768,1.19315362318841,NA,NA,NA,NA,NA,NA,NA
"NANOS1",2.77017819007952,1.93147246376812,0.191918466893873,2.28887424009375,0,1.37727956984805,0,0.0736843160436437,1.36683164324601
"NBR1",46.7302942067399,44.6604347826087,61.0218723585584,47.9155731029028,51.3894582632516,54.6604772662451,35.3445122982414,63.3798994441497,76.2259019730563
"NBR2",3.74635577432791,3.73344275362319,NA,NA,NA,NA,NA,NA,NA
"NCAPD3",3.65920208254449,2.48764492753623,32.1072529144738,13.371078545698,15.7499987412221,36.4267248686719,23.7155708199557,18.5724789674942,15.7535766613313
"NCAPG",0.229719577811435,0.72426118115942,1.41310383815244,18.734277921061,2.09381988123854,6.68958330596239,0.19216356963047,0.251107992327005,0
"NCKIPSD",36.8745013252556,18.5672536231884,17.7038823891888,39.9942633436399,2.47319061374699,21.5428020418787,8.66058082383771,15.2143009481628,14.9902717523201
"NCLN",25.6499068534646,15.2955434782609,19.5991197897199,33.4890535272745,8.45390724549239,22.1437924691651,13.61981397602,18.2947643947617,21.1842951518263
"NCRUPAR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NDEL1",24.4299924271109,14.3084130434783,56.6589233473175,68.0486319736765,38.9437382744607,69.6681596297561,50.6815410770582,42.517967401903,39.0360688449589
